key,0,1
#,,
int32,str,str
0,"",""
1,"名も無き者たちの広場：第一期整備　準備中",""
2,"名も無き者たちの広場：第一期整備　共同作業中",""
3,"名も無き者たちの広場：第一期整備　共同作業中",""
4,"名も無き者たちの広場：第二期整備　準備中",""
5,"名も無き者たちの広場：第二期整備　共同作業中",""
6,"名も無き者たちの広場：第二期整備　共同作業中",""
7,"名も無き者たちの広場：第三期整備　準備中",""
8,"名も無き者たちの広場：第三期整備　共同作業中",""
9,"名も無き者たちの広場：第三期整備　共同作業中",""
10,"蒼天街「名も無き者たちの広場」完成",""
11,"十字鍬通り：第一期整備　準備中",""
12,"十字鍬通り：第一期整備　共同作業中",""
13,"十字鍬通り：第二期整備　準備中",""
14,"十字鍬通り：第二期整備　共同作業中",""
15,"十字鍬通り：第三期整備　準備中",""
16,"十字鍬通り：第三期整備　共同作業中",""
17,"十字鍬通り：第三期整備　共同作業中",""
18,"十字鍬通り：第四期整備　準備中",""
19,"十字鍬通り：第四期整備　共同作業中",""
20,"十字鍬通り：第四期整備　共同作業中",""
21,"聖ロエル広場：第一期整備　準備中",""
22,"聖ロエル広場：第一期整備　共同作業中",""
23,"聖ロエル広場：第二期整備　準備中",""
24,"聖ロエル広場：第二期整備　共同作業中",""
25,"聖ロエル広場：第三期整備　準備中",""
26,"聖ロエル広場：第三期整備　共同作業中",""
27,"聖ロエル広場：第三期整備　共同作業中",""
28,"聖ロエル広場：第四期整備　準備中",""
29,"聖ロエル広場：第四期整備　共同作業中",""
30,"ニューネスト居住区：第一期整備　準備中",""
31,"ニューネスト居住区：第一期整備　共同作業中",""
32,"ニューネスト居住区：第二期整備　準備中",""
33,"ニューネスト居住区：第二期整備　共同作業中",""
34,"ニューネスト居住区：第三期整備　準備中",""
35,"ニューネスト居住区：第三期整備　共同作業中",""
36,"ニューネスト居住区：第四期整備　準備中",""
37,"ニューネスト居住区：第四期整備　共同作業中",""
38,"ニューネスト居住区：第四期整備　共同作業中",""
39,"ニューネスト居住区：第五期整備　準備中",""
40,"ニューネスト居住区：第五期整備　共同作業中",""
41,"ニューネスト居住区：第五期整備　共同作業中",""
42,"ニューネスト居住区：第六期整備　準備中",""
43,"ニューネスト居住区：第六期整備　共同作業中",""
44,"ニューネスト居住区：第六期整備　共同作業中",""
45,"ニューネスト居住区：第七期整備　準備中",""
46,"ニューネスト居住区：第七期整備　共同作業中",""
47,"ニューネスト居住区：第七期整備　共同作業中",""
48,"蒼天街「ニューネスト居住区」完成",""
49,"フェザーフォール商業区：第一期整備　準備中",""
50,"フェザーフォール商業区：第一期整備計画完工","フェザーフォール商業区：第一期整備　共同作業中"
51,"フェザーフォール商業区：第二期整備　準備中",""
52,"フェザーフォール商業区：第二期整備計画完工","フェザーフォール商業区：第二期整備　共同作業中"
53,"フェザーフォール商業区：第三期整備　準備中",""
54,"フェザーフォール商業区：第三期整備計画完工","フェザーフォール商業区：第三期整備　共同作業中"
55,"フェザーフォール商業区：第四期整備　準備中",""
56,"フェザーフォール商業区：第四期整備計画着工","フェザーフォール商業区：第四期整備　共同作業中"
57,"フェザーフォール商業区：第四期整備計画完工","フェザーフォール商業区：第四期整備　共同作業中"
58,"フェザーフォール商業区：第五期整備　準備中",""
59,"フェザーフォール商業区：第五期整備計画着工","フェザーフォール商業区：第五期整備　共同作業中"
60,"フェザーフォール商業区：第五期整備計画完工","フェザーフォール商業区：第五期整備　共同作業中"
61,"フェザーフォール商業区：第六期整備　準備中",""
62,"フェザーフォール商業区：第六期整備計画着工","フェザーフォール商業区：第六期整備　共同作業中"
63,"フェザーフォール商業区：第六期整備計画完工","フェザーフォール商業区：第六期整備　共同作業中"
64,"フェザーフォール商業区：第七期整備　準備中",""
65,"フェザーフォール商業区：第七期整備計画着工","フェザーフォール商業区：第七期整備　共同作業中"
66,"フェザーフォール商業区：第七期整備計画完工","フェザーフォール商業区：第七期整備　共同作業中"
67,"アバカス通り：第一期整備　準備中",""
68,"アバカス通り：第一期整備計画完工","アバカス通り：第一期整備　共同作業中"
69,"アバカス通り：第二期整備　準備中",""
70,"アバカス通り：第二期整備計画着工","アバカス通り：第二期整備　共同作業中"
71,"アバカス通り：第二期整備計画完工","アバカス通り：第二期整備　共同作業中"
72,"アバカス通り：第三期整備　準備中",""
73,"アバカス通り：第三期整備計画完工","アバカス通り：第三期整備　共同作業中"
74,"ホアフロスト官舎：整備　準備中",""
75,"ホアフロスト官舎：第一期整備計画完工","ホアフロスト官舎：第一期整備　共同作業中"
76,"ホアフロスト官舎：第二期整備計画完工","ホアフロスト官舎：第二期整備　共同作業中"
77,"ホアフロスト官舎：第三期整備計画完工","ホアフロスト官舎：第三期整備　共同作業中"
78,"ホアフロスト官舎：第四期整備計画完工","ホアフロスト官舎：第四期整備　共同作業中"
79,"蒼天街「フェザーフォール商業区」完成",""
