key,0
#,TextData
int32,str
0,""
1000,"セレモニー開始前
主催2人が久遠のベルを使うと開始"
1001,"入場の時間
主催2人が久遠のベルを使うと進行"
1002,"誓約の儀
主催2人が久遠のベルを使うと進行"
1003,"歓談の時間
主催2人が久遠のベルを使うと閉宴"
1004,"まもなく閉宴"
1005,"みなさん、お待たせクポ～！"
1006,"いよいよ、「エターナルセレモニー」が始まるクポ！"
1007,"それでは、<Unknown0A>E802</Unknown0A>さん、
<Unknown0A>E803</Unknown0A>さんの入場、クポ！"
1008,"ロマンティックな入場だったクポ！
モグも思わず、見とれてしまったクポ～！"
1009,"えへん！
次はみなさんに、ふたりの誓いを見とどけてもらうクポ！"
1010,"それでは、聖なる誓いのしるし……
「エターナルリング」を交換するクポ！"
1011,"この指輪は、エオルゼアの十二神の祝福が込められた、
「永遠の誓い」の証なのクポ！"
1012,"<Unknown0A>E802</Unknown0A>さんは、なんと！
自分で指輪を製作したらしいクポ！？"
1013,"<Unknown0A>E802</Unknown0A>さんの指輪は、
お知り合いに頼んで作ってもらったと聞いたクポ！"
1014,"<Unknown0A>E802</Unknown0A>さんは、
貯めたお金で指輪を手に入れたらしいクポね！"
1015,"<Unknown0A>E802</Unknown0A>さんの指輪は、
とってもスペシャルなものらしいクポ！"
1016,"<Unknown0A>E803</Unknown0A>さんの指輪も、
自分で作った、スペシャルな品らしいクポね！"
1017,"<Unknown0A>E803</Unknown0A>さんの指輪も、
お知り合いに作ってもらった、素敵な品クポ！"
1018,"<Unknown0A>E803</Unknown0A>さんも、
素敵なお店で指輪を手に入れたクポね！？"
1019,"<Unknown0A>E803</Unknown0A>さんの指輪も、
なんだか特別なものらしいクポ！？"
1020,"この指輪は、ふたりで十二の秘石をめぐって、
十二の神々の祝福を受けたものなのクポ～！"
1021,"ふたりで力を合わせて、終えた旅だから……"
1022,"神聖なる「久遠の絆」の誓いが、
たったいま、遂げられたのクポ！"
1023,"慶ばしいこの日に立ち会えたことを、
モグもとっても誇りに思うクポ！"
1024,"「誓約の儀」は、これで終わりクポ！
みなさま、盛大な拍手をお願いするクポ！"
1025,"残り時間は、お祝いを自由に楽しんでほしいクポ！
無事に大役を果たして、モグも肩の荷が下りたクポ……！"
1026,"みなさま、楽しんでるところ恐縮クポですが……。"
1027,"そろそろ、宴が終わる時間クポ！"
1028,"<Unknown0A>E802</Unknown0A>さんと、
<Unknown0A>E803</Unknown0A>さんを見送る時間クポ！"
1029,"ようこそ、お越しくださいました。"
1030,"これより、「エターナルセレモニー」を開催いたします。"
1031,"では、<Unknown0A>E802</Unknown0A>さん、
<Unknown0A>E803</Unknown0A>さんのご入場です！"
1032,"ふふ……とっても素敵なおふたりでした。"
1033,"みなさま、あまり緊張なさらないでくださいね。
ロマンティックなセレモニーを楽しみましょう。"
1034,"次に執り行うのは、この儀礼の山場……
「エターナルリング」の交換です。"
1035,"エターナルリングとは、十二神の祝福が込められた指輪。
「永遠の誓い」の証となるものです。"
1036,"<Unknown0A>E802</Unknown0A>さんは、
なんとこの指輪を、ご自分で製作されたとか……！"
1037,"<Unknown0A>E802</Unknown0A>さんは、
この指輪を、親しい方に製作していただいたとか。"
1038,"<Unknown0A>E802</Unknown0A>さんは、
たくわえた資金で、この指輪を準備したとか。"
1039,"<Unknown0A>E802</Unknown0A>さんが
用意したのは、何やら特別な指輪のようです。"
1040,"<Unknown0A>E803</Unknown0A>さんの指輪も、
みずから製作なさった、特別な品です。"
1041,"<Unknown0A>E803</Unknown0A>さんもまた、
親しい方に指輪を作っていただいたということです。"
1042,"<Unknown0A>E803</Unknown0A>さんもまた、
確かなお店で指輪を手になさいました。"
1043,"<Unknown0A>E803</Unknown0A>さんの指輪も、
何やら特別ないわくのある品とお聞きしております。"
1044,"おふたりは、2つの指輪に神々の祝福を受けるべく、
エオルゼア全土を旅し、十二の秘石をめぐりました。"
1045,"その過程は、おたがいの絆を深めあい、
見つめ直すための旅だったとも言えるでしょう。"
1046,"これにておふたりは、
「久遠の絆」を結ばれました……。"
1047,"ふふ……肩の荷が下りました？
もう、楽にしてもよろしいですよ。"
1048,"「誓約の儀」はこれで終わりです。
みなさま……素敵なおふたりに、祝福の拍手を！"
1049,"さて……。
しばらくご歓談の時間です……どうか、ごゆるりと。"
1050,"さて、お話に花が咲いているところかと思いますが……。"
1051,"そろそろ、閉宴が近づいてきました。"
1052,"<Unknown0A>E802</Unknown0A>さんと、
<Unknown0A>E803</Unknown0A>さんをお見送りする時間です。"
1053,"皆様方、ようこそお集まりくださいました。"
1054,"これより、「エターナルセレモニー」を執り行います。"
1055,"それでは、<Unknown0A>E802</Unknown0A>さん、
<Unknown0A>E803</Unknown0A>さん、ご入場ください……。"
1056,"素敵なおふたりの、ご入場でした……！"
1057,"本日、お集まりくださった方々には、
絆の誓いの「証人」になっていただきます。"
1058,"これからおふたりには、久遠の誓いのしるしとして、
「エターナルリング」を贈りあっていただきます。"
1059,"エターナルリングとは、十二神の祝福が込められた
「永遠の誓い」の指輪のこと……。"
1060,"<Unknown0A>E802</Unknown0A>さんは、
この指輪を、ご自分で製作されたそうです。"
1061,"<Unknown0A>E802</Unknown0A>さんは、
この指輪を、親しい方に製作していただいたとか。"
1062,"<Unknown0A>E802</Unknown0A>さんは、
たくわえた資金でこの指輪を準備したそうです。"
1063,"<Unknown0A>E802</Unknown0A>さんが贈るのは、
この日のために準備した、特別な指輪。"
1064,"<Unknown0A>E803</Unknown0A>さんの指輪もまた、
自分自身の手で製作した、ほかにない一品。"
1065,"<Unknown0A>E803</Unknown0A>さんもまた、
親しい方に、指輪製作を依頼されたとか。"
1066,"<Unknown0A>E803</Unknown0A>さんもまた、
善きお店でこの指輪を手に入れたとか。"
1067,"<Unknown0A>E803</Unknown0A>さんの指輪も、
特別な品とお聞きしております。"
1068,"ふたりは、指輪に神々の「祝福」を受けるべく、
十二の秘石をめぐり、二十四の祈りをささげました。"
